article,date,sales
8,2013-11-03,842
8,2013-11-04,520
8,2013-11-05,636
8,2013-11-06,614
8,2013-11-07,677
8,2013-11-08,697
8,2013-11-09,758
8,2013-11-10,816
8,2013-11-11,533
8,2013-11-12,650
8,2013-11-13,657
8,2013-11-14,696
8,2013-11-15,739
8,2013-11-16,724
8,2013-11-17,758
8,2013-11-18,557
8,2013-11-19,630
8,2013-11-20,646
8,2013-11-21,665
8,2013-11-22,669
8,2013-11-23,775
8,2013-11-24,824
8,2013-11-25,574
8,2013-11-26,608
8,2013-11-27,670
8,2013-11-28,628
8,2013-11-29,742
8,2013-11-30,779
8,2013-12-01,539
8,2013-12-02,389
8,2013-12-03,434
8,2013-12-04,489
8,2013-12-05,475
8,2013-12-06,536
8,2013-12-07,549
8,2013-12-08,552
8,2013-12-09,380
8,2013-12-10,466
8,2013-12-11,475
8,2013-12-12,488
8,2013-12-13,494
8,2013-12-14,504
8,2013-12-15,598
8,2013-12-16,350
8,2013-12-17,438
8,2013-12-18,424
8,2013-12-19,506
8,2013-12-20,513
8,2013-12-21,541
8,2013-12-22,561
8,2013-12-23,355
8,2013-12-24,443
8,2013-12-25,475
8,2013-12-26,508
8,2013-12-27,487
8,2013-12-28,545
8,2013-12-29,570
8,2013-12-30,370
8,2013-12-31,426
8,2014-01-01,451
8,2014-01-02,448
8,2014-01-03,519
8,2014-01-04,592
8,2014-01-05,594
8,2014-01-06,384
8,2014-01-07,482
8,2014-01-08,471
8,2014-01-09,487
8,2014-01-10,523
8,2014-01-11,590
8,2014-01-12,574
8,2014-01-13,396
8,2014-01-14,471
8,2014-01-15,444
8,2014-01-16,520
8,2014-01-17,518
8,2014-01-18,565
8,2014-01-19,593
8,2014-01-20,400
8,2014-01-21,445
8,2014-01-22,442
8,2014-01-23,489
8,2014-01-24,560
8,2014-01-25,559
8,2014-01-26,553
8,2014-01-27,425
8,2014-01-28,478
8,2014-01-29,438
8,2014-01-30,472
8,2014-01-31,532
8,2014-02-01,609
8,2014-02-02,646
8,2014-02-03,457
8,2014-02-04,529
8,2014-02-05,513
8,2014-02-06,539
8,2014-02-07,592
8,2014-02-08,634
8,2014-02-09,659
8,2014-02-10,458
8,2014-02-11,522
8,2014-02-12,530
8,2014-02-13,551
8,2014-02-14,576
8,2014-02-15,625
8,2014-02-16,688
8,2014-02-17,444
8,2014-02-18,527
8,2014-02-19,527
8,2014-02-20,541
8,2014-02-21,571
8,2014-02-22,643
8,2014-02-23,661
8,2014-02-24,471
8,2014-02-25,522
8,2014-02-26,511
8,2014-02-27,533
8,2014-02-28,545
8,2014-03-01,811
8,2014-03-02,819
8,2014-03-03,531
8,2014-03-04,597
8,2014-03-05,608
8,2014-03-06,656
8,2014-03-07,749
8,2014-03-08,708
8,2014-03-09,817
8,2014-03-10,557
8,2014-03-11,682
8,2014-03-12,574
8,2014-03-13,685
8,2014-03-14,669
8,2014-03-15,714
8,2014-03-16,729
8,2014-03-17,502
8,2014-03-18,636
8,2014-03-19,629
8,2014-03-20,677
8,2014-03-21,693
8,2014-03-22,774
8,2014-03-23,820
8,2014-03-24,487
8,2014-03-25,574
8,2014-03-26,584
8,2014-03-27,674
8,2014-03-28,699
8,2014-03-29,730
8,2014-03-30,799
8,2014-03-31,540
8,2014-04-01,681
8,2014-04-02,687
8,2014-04-03,789
8,2014-04-04,790
8,2014-04-05,862
8,2014-04-06,975
8,2014-04-07,618
8,2014-04-08,689
8,2014-04-09,753
8,2014-04-10,769
8,2014-04-11,826
8,2014-04-12,912
8,2014-04-13,944
8,2014-04-14,634
8,2014-04-15,754
8,2014-04-16,715
8,2014-04-17,773
8,2014-04-18,838
8,2014-04-19,841
8,2014-04-20,908
8,2014-04-21,620
8,2014-04-22,749
8,2014-04-23,742
8,2014-04-24,780
8,2014-04-25,882
8,2014-04-26,858
8,2014-04-27,957
8,2014-04-28,632
8,2014-04-29,705
8,2014-04-30,731
8,2014-05-01,801
8,2014-05-02,893
8,2014-05-03,915
8,2014-05-04,1025
8,2014-05-05,689
8,2014-05-06,750
8,2014-05-07,733
8,2014-05-08,809
8,2014-05-09,883
8,2014-05-10,1001
8,2014-05-11,935
8,2014-05-12,700
8,2014-05-13,782
8,2014-05-14,837
8,2014-05-15,861
8,2014-05-16,838
8,2014-05-17,909
8,2014-05-18,1018
8,2014-05-19,649
8,2014-05-20,768
8,2014-05-21,815
8,2014-05-22,812
8,2014-05-23,902
8,2014-05-24,938
8,2014-05-25,967
8,2014-05-26,653
8,2014-05-27,765
8,2014-05-28,764
8,2014-05-29,843
8,2014-05-30,904
8,2014-05-31,928
8,2014-06-01,1078
8,2014-06-02,732
8,2014-06-03,802
8,2014-06-04,831
8,2014-06-05,895
8,2014-06-06,956
8,2014-06-07,1025
8,2014-06-08,1072
8,2014-06-09,672
8,2014-06-10,829
8,2014-06-11,799
8,2014-06-12,880
8,2014-06-13,941
8,2014-06-14,996
8,2014-06-15,1024
8,2014-06-16,749
8,2014-06-17,867
8,2014-06-18,870
8,2014-06-19,859
8,2014-06-20,981
8,2014-06-21,988
8,2014-06-22,1093
8,2014-06-23,694
8,2014-06-24,800
8,2014-06-25,868
8,2014-06-26,851
8,2014-06-27,968
8,2014-06-28,1041
8,2014-06-29,1042
8,2014-06-30,698
8,2014-07-01,922
8,2014-07-02,901
8,2014-07-03,942
8,2014-07-04,992
8,2014-07-05,1110
8,2014-07-06,1128
8,2014-07-07,744
8,2014-07-08,934
8,2014-07-09,868
8,2014-07-10,981
8,2014-07-11,984
8,2014-07-12,1067
8,2014-07-13,1159
8,2014-07-14,743
8,2014-07-15,877
8,2014-07-16,933
8,2014-07-17,934
8,2014-07-18,1004
8,2014-07-19,1025
8,2014-07-20,1111
8,2014-07-21,785
8,2014-07-22,896
8,2014-07-23,852
8,2014-07-24,933
8,2014-07-25,950
8,2014-07-26,1065
8,2014-07-27,1135
8,2014-07-28,740
8,2014-07-29,844
8,2014-07-30,900
8,2014-07-31,921
8,2014-08-01,894
8,2014-08-02,905
8,2014-08-03,990
8,2014-08-04,669
8,2014-08-05,730
8,2014-08-06,785
8,2014-08-07,818
8,2014-08-08,864
8,2014-08-09,961
8,2014-08-10,949
8,2014-08-11,680
8,2014-08-12,793
8,2014-08-13,789
8,2014-08-14,789
8,2014-08-15,890
8,2014-08-16,915
8,2014-08-17,991
8,2014-08-18,635
8,2014-08-19,756
8,2014-08-20,758
8,2014-08-21,770
8,2014-08-22,840
8,2014-08-23,934
8,2014-08-24,963
8,2014-08-25,685
8,2014-08-26,753
8,2014-08-27,737
8,2014-08-28,811
8,2014-08-29,884
8,2014-08-30,933
8,2014-08-31,992
8,2014-09-01,631
8,2014-09-02,728
8,2014-09-03,701
8,2014-09-04,771
8,2014-09-05,820
8,2014-09-06,945
8,2014-09-07,949
8,2014-09-08,599
8,2014-09-09,696
8,2014-09-10,745
8,2014-09-11,716
8,2014-09-12,829
8,2014-09-13,843
8,2014-09-14,952
8,2014-09-15,609
8,2014-09-16,722
8,2014-09-17,673
8,2014-09-18,753
8,2014-09-19,849
8,2014-09-20,875
8,2014-09-21,940
8,2014-09-22,623
8,2014-09-23,780
8,2014-09-24,674
8,2014-09-25,745
8,2014-09-26,751
8,2014-09-27,874
8,2014-09-28,917
8,2014-09-29,615
8,2014-09-30,672
8,2014-10-01,658
8,2014-10-02,729
8,2014-10-03,733
8,2014-10-04,845
8,2014-10-05,893
8,2014-10-06,559
8,2014-10-07,648
8,2014-10-08,662
8,2014-10-09,687
8,2014-10-10,798
8,2014-10-11,800
8,2014-10-12,830
8,2014-10-13,600
8,2014-10-14,643
8,2014-10-15,636
8,2014-10-16,698
8,2014-10-17,749
8,2014-10-18,828
8,2014-10-19,845
8,2014-10-20,549
8,2014-10-21,697
8,2014-10-22,625
8,2014-10-23,690
8,2014-10-24,767
8,2014-10-25,833
8,2014-10-26,870
8,2014-10-27,609
8,2014-10-28,679
8,2014-10-29,670
8,2014-10-30,725
8,2014-10-31,762
8,2014-11-01,881
8,2014-11-02,934
8,2014-11-03,642
8,2014-11-04,676
8,2014-11-05,718
8,2014-11-06,729
8,2014-11-07,887
8,2014-11-08,855
8,2014-11-09,961
8,2014-11-10,595
8,2014-11-11,723
8,2014-11-12,709
8,2014-11-13,742
8,2014-11-14,856
8,2014-11-15,935
8,2014-11-16,956
8,2014-11-17,606
8,2014-11-18,721
8,2014-11-19,707
8,2014-11-20,784
8,2014-11-21,797
8,2014-11-22,891
8,2014-11-23,947
8,2014-11-24,642
8,2014-11-25,757
8,2014-11-26,762
8,2014-11-27,790
8,2014-11-28,837
8,2014-11-29,812
8,2014-11-30,917
8,2014-12-01,448
8,2014-12-02,518
8,2014-12-03,505
8,2014-12-04,549
8,2014-12-05,585
8,2014-12-06,607
8,2014-12-07,641
8,2014-12-08,402
8,2014-12-09,533
8,2014-12-10,489
8,2014-12-11,558
8,2014-12-12,574
8,2014-12-13,627
8,2014-12-14,652
8,2014-12-15,423
8,2014-12-16,522
8,2014-12-17,551
8,2014-12-18,498
8,2014-12-19,604
8,2014-12-20,607
8,2014-12-21,702
8,2014-12-22,464
8,2014-12-23,546
8,2014-12-24,484
8,2014-12-25,532
8,2014-12-26,553
8,2014-12-27,581
8,2014-12-28,636
8,2014-12-29,415
8,2014-12-30,528
8,2014-12-31,487
8,2015-01-01,549
8,2015-01-02,536
8,2015-01-03,535
8,2015-01-04,586
8,2015-01-05,427
8,2015-01-06,472
8,2015-01-07,433
8,2015-01-08,503
8,2015-01-09,540
8,2015-01-10,616
8,2015-01-11,636
8,2015-01-12,403
8,2015-01-13,513
8,2015-01-14,484
8,2015-01-15,533
8,2015-01-16,492
8,2015-01-17,593
8,2015-01-18,631
8,2015-01-19,442
8,2015-01-20,461
8,2015-01-21,475
8,2015-01-22,501
8,2015-01-23,543
8,2015-01-24,599
8,2015-01-25,659
8,2015-01-26,388
8,2015-01-27,480
8,2015-01-28,499
8,2015-01-29,510
8,2015-01-30,575
8,2015-01-31,596
8,2015-02-01,642
8,2015-02-02,462
8,2015-02-03,539
8,2015-02-04,564
8,2015-02-05,592
8,2015-02-06,594
8,2015-02-07,639
8,2015-02-08,713
8,2015-02-09,501
8,2015-02-10,536
8,2015-02-11,556
8,2015-02-12,610
8,2015-02-13,590
8,2015-02-14,672
8,2015-02-15,659
8,2015-02-16,460
8,2015-02-17,508
8,2015-02-18,519
8,2015-02-19,610
8,2015-02-20,608
8,2015-02-21,672
8,2015-02-22,703
8,2015-02-23,492
8,2015-02-24,514
8,2015-02-25,505
8,2015-02-26,595
8,2015-02-27,549
8,2015-02-28,669
8,2015-03-01,894
8,2015-03-02,563
8,2015-03-03,654
8,2015-03-04,667
8,2015-03-05,687
8,2015-03-06,709
8,2015-03-07,857
8,2015-03-08,851
8,2015-03-09,561
8,2015-03-10,641
8,2015-03-11,675
8,2015-03-12,702
8,2015-03-13,751
8,2015-03-14,758
8,2015-03-15,843
8,2015-03-16,541
8,2015-03-17,622
8,2015-03-18,663
8,2015-03-19,710
8,2015-03-20,726
8,2015-03-21,786
8,2015-03-22,847
8,2015-03-23,559
8,2015-03-24,672
8,2015-03-25,704
8,2015-03-26,709
8,2015-03-27,702
8,2015-03-28,778
8,2015-03-29,860
8,2015-03-30,562
8,2015-03-31,686
8,2015-04-01,714
8,2015-04-02,797
8,2015-04-03,858
8,2015-04-04,898
8,2015-04-05,972
8,2015-04-06,603
8,2015-04-07,764
8,2015-04-08,727
8,2015-04-09,827
8,2015-04-10,866
8,2015-04-11,902
8,2015-04-12,956
8,2015-04-13,647
8,2015-04-14,767
8,2015-04-15,765
8,2015-04-16,856
8,2015-04-17,801
8,2015-04-18,909
8,2015-04-19,950
8,2015-04-20,657
8,2015-04-21,772
8,2015-04-22,719
8,2015-04-23,812
8,2015-04-24,916
8,2015-04-25,845
8,2015-04-26,997
8,2015-04-27,618
8,2015-04-28,764
8,2015-04-29,719
8,2015-04-30,798
8,2015-05-01,879
8,2015-05-02,978
8,2015-05-03,1057
8,2015-05-04,724
8,2015-05-05,839
8,2015-05-06,804
8,2015-05-07,860
8,2015-05-08,913
8,2015-05-09,962
8,2015-05-10,1046
8,2015-05-11,699
8,2015-05-12,769
8,2015-05-13,795
8,2015-05-14,825
8,2015-05-15,900
8,2015-05-16,954
8,2015-05-17,1075
8,2015-05-18,650
8,2015-05-19,802
8,2015-05-20,791
8,2015-05-21,887
8,2015-05-22,966
8,2015-05-23,986
8,2015-05-24,993
8,2015-05-25,696
8,2015-05-26,805
8,2015-05-27,782
8,2015-05-28,868
8,2015-05-29,876
8,2015-05-30,992
8,2015-05-31,1046
8,2015-06-01,754
8,2015-06-02,809
8,2015-06-03,844
8,2015-06-04,912
8,2015-06-05,1024
8,2015-06-06,1098
8,2015-06-07,1131
8,2015-06-08,744
8,2015-06-09,854
8,2015-06-10,836
8,2015-06-11,898
8,2015-06-12,981
8,2015-06-13,1072
8,2015-06-14,1144
8,2015-06-15,706
8,2015-06-16,850
8,2015-06-17,840
8,2015-06-18,948
8,2015-06-19,941
8,2015-06-20,1074
8,2015-06-21,1060
8,2015-06-22,693
8,2015-06-23,831
8,2015-06-24,879
8,2015-06-25,951
8,2015-06-26,942
8,2015-06-27,1034
8,2015-06-28,1079
8,2015-06-29,771
8,2015-06-30,878
8,2015-07-01,952
8,2015-07-02,943
8,2015-07-03,1018
8,2015-07-04,1060
8,2015-07-05,1120
8,2015-07-06,809
8,2015-07-07,872
8,2015-07-08,849
8,2015-07-09,991
8,2015-07-10,1053
8,2015-07-11,1101
8,2015-07-12,1160
8,2015-07-13,782
8,2015-07-14,881
8,2015-07-15,893
8,2015-07-16,967
8,2015-07-17,1040
8,2015-07-18,1088
8,2015-07-19,1130
8,2015-07-20,824
8,2015-07-21,891
8,2015-07-22,880
8,2015-07-23,1039
8,2015-07-24,1027
8,2015-07-25,1123
8,2015-07-26,1171
8,2015-07-27,786
8,2015-07-28,910
8,2015-07-29,966
8,2015-07-30,953
8,2015-07-31,1001
8,2015-08-01,1003
8,2015-08-02,1019
8,2015-08-03,717
8,2015-08-04,816
8,2015-08-05,797
8,2015-08-06,865
8,2015-08-07,898
8,2015-08-08,989
8,2015-08-09,980
8,2015-08-10,685
8,2015-08-11,774
8,2015-08-12,761
8,2015-08-13,845
8,2015-08-14,929
8,2015-08-15,968
8,2015-08-16,1061
8,2015-08-17,691
8,2015-08-18,769
8,2015-08-19,864
8,2015-08-20,900
8,2015-08-21,889
8,2015-08-22,965
8,2015-08-23,1037
8,2015-08-24,638
8,2015-08-25,738
8,2015-08-26,810
8,2015-08-27,876
8,2015-08-28,911
8,2015-08-29,946
8,2015-08-30,1082
8,2015-08-31,697
8,2015-09-01,740
8,2015-09-02,745
8,2015-09-03,834
8,2015-09-04,888
8,2015-09-05,939
8,2015-09-06,994
8,2015-09-07,659
8,2015-09-08,746
8,2015-09-09,770
8,2015-09-10,790
8,2015-09-11,879
8,2015-09-12,877
8,2015-09-13,975
8,2015-09-14,641
8,2015-09-15,819
8,2015-09-16,714
8,2015-09-17,826
8,2015-09-18,826
8,2015-09-19,911
8,2015-09-20,937
8,2015-09-21,673
8,2015-09-22,770
8,2015-09-23,773
8,2015-09-24,812
8,2015-09-25,832
8,2015-09-26,910
8,2015-09-27,1001
8,2015-09-28,648
8,2015-09-29,772
8,2015-09-30,758
8,2015-10-01,745
8,2015-10-02,841
8,2015-10-03,811
8,2015-10-04,862
8,2015-10-05,609
8,2015-10-06,649
8,2015-10-07,659
8,2015-10-08,732
8,2015-10-09,742
8,2015-10-10,862
8,2015-10-11,915
8,2015-10-12,610
8,2015-10-13,697
8,2015-10-14,675
8,2015-10-15,766
8,2015-10-16,812
8,2015-10-17,819
8,2015-10-18,885
8,2015-10-19,580
8,2015-10-20,687
8,2015-10-21,644
8,2015-10-22,774
8,2015-10-23,804
8,2015-10-24,820
8,2015-10-25,922
8,2015-10-26,644
8,2015-10-27,688
8,2015-10-28,706
8,2015-10-29,742
8,2015-10-30,800
8,2015-10-31,819
8,2015-11-01,925
8,2015-11-02,665
8,2015-11-03,784
8,2015-11-04,759
8,2015-11-05,811
8,2015-11-06,871
8,2015-11-07,918
8,2015-11-08,957
8,2015-11-09,604
8,2015-11-10,711
8,2015-11-11,772
8,2015-11-12,818
8,2015-11-13,851
8,2015-11-14,904
8,2015-11-15,992
8,2015-11-16,633
8,2015-11-17,764
8,2015-11-18,739
8,2015-11-19,748
8,2015-11-20,907
8,2015-11-21,937
8,2015-11-22,902
8,2015-11-23,666
8,2015-11-24,751
8,2015-11-25,725
8,2015-11-26,825
8,2015-11-27,904
8,2015-11-28,886
8,2015-11-29,957
8,2015-11-30,645
8,2015-12-01,516
8,2015-12-02,509
8,2015-12-03,560
8,2015-12-04,606
8,2015-12-05,636
8,2015-12-06,742
8,2015-12-07,468
8,2015-12-08,541
8,2015-12-09,503
8,2015-12-10,566
8,2015-12-11,606
8,2015-12-12,640
8,2015-12-13,734
8,2015-12-14,458
8,2015-12-15,567
8,2015-12-16,547
8,2015-12-17,549
8,2015-12-18,612
8,2015-12-19,684
8,2015-12-20,697
8,2015-12-21,456
8,2015-12-22,528
8,2015-12-23,534
8,2015-12-24,570
8,2015-12-25,643
8,2015-12-26,653
8,2015-12-27,682
8,2015-12-28,456
8,2015-12-29,561
8,2015-12-30,594
8,2015-12-31,581
8,2016-01-01,583
8,2016-01-02,641
8,2016-01-03,647
8,2016-01-04,425
8,2016-01-05,518
8,2016-01-06,528
8,2016-01-07,625
8,2016-01-08,550
8,2016-01-09,648
8,2016-01-10,637
8,2016-01-11,430
8,2016-01-12,509
8,2016-01-13,522
8,2016-01-14,531
8,2016-01-15,637
8,2016-01-16,617
8,2016-01-17,698
8,2016-01-18,434
8,2016-01-19,524
8,2016-01-20,527
8,2016-01-21,555
8,2016-01-22,607
8,2016-01-23,667
8,2016-01-24,659
8,2016-01-25,432
8,2016-01-26,544
8,2016-01-27,521
8,2016-01-28,545
8,2016-01-29,582
8,2016-01-30,646
8,2016-01-31,686
8,2016-02-01,488
8,2016-02-02,579
8,2016-02-03,561
8,2016-02-04,622
8,2016-02-05,658
8,2016-02-06,710
8,2016-02-07,753
8,2016-02-08,509
8,2016-02-09,603
8,2016-02-10,545
8,2016-02-11,589
8,2016-02-12,669
8,2016-02-13,748
8,2016-02-14,731
8,2016-02-15,469
8,2016-02-16,582
8,2016-02-17,593
8,2016-02-18,638
8,2016-02-19,713
8,2016-02-20,666
8,2016-02-21,715
8,2016-02-22,513
8,2016-02-23,584
8,2016-02-24,571
8,2016-02-25,593
8,2016-02-26,695
8,2016-02-27,722
8,2016-02-28,757
8,2016-02-29,481
8,2016-03-01,720
8,2016-03-02,660
8,2016-03-03,732
8,2016-03-04,748
8,2016-03-05,825
8,2016-03-06,869
8,2016-03-07,596
8,2016-03-08,684
8,2016-03-09,694
8,2016-03-10,763
8,2016-03-11,779
8,2016-03-12,840
8,2016-03-13,902
8,2016-03-14,588
8,2016-03-15,698
8,2016-03-16,663
8,2016-03-17,752
8,2016-03-18,759
8,2016-03-19,885
8,2016-03-20,894
8,2016-03-21,590
8,2016-03-22,727
8,2016-03-23,678
8,2016-03-24,736
8,2016-03-25,779
8,2016-03-26,866
8,2016-03-27,914
8,2016-03-28,611
8,2016-03-29,681
8,2016-03-30,692
8,2016-03-31,720
8,2016-04-01,959
8,2016-04-02,1030
8,2016-04-03,1096
8,2016-04-04,681
8,2016-04-05,863
8,2016-04-06,789
8,2016-04-07,856
8,2016-04-08,954
8,2016-04-09,996
8,2016-04-10,1018
8,2016-04-11,671
8,2016-04-12,831
8,2016-04-13,814
8,2016-04-14,875
8,2016-04-15,892
8,2016-04-16,990
8,2016-04-17,1119
8,2016-04-18,668
8,2016-04-19,867
8,2016-04-20,814
8,2016-04-21,879
8,2016-04-22,948
8,2016-04-23,1029
8,2016-04-24,1052
8,2016-04-25,650
8,2016-04-26,822
8,2016-04-27,838
8,2016-04-28,831
8,2016-04-29,937
8,2016-04-30,951
8,2016-05-01,1109
8,2016-05-02,743
8,2016-05-03,927
8,2016-05-04,817
8,2016-05-05,923
8,2016-05-06,1019
8,2016-05-07,1055
8,2016-05-08,1125
8,2016-05-09,756
8,2016-05-10,864
8,2016-05-11,915
8,2016-05-12,965
8,2016-05-13,984
8,2016-05-14,1062
8,2016-05-15,1162
8,2016-05-16,805
8,2016-05-17,924
8,2016-05-18,855
8,2016-05-19,858
8,2016-05-20,985
8,2016-05-21,1052
8,2016-05-22,1153
8,2016-05-23,754
8,2016-05-24,870
8,2016-05-25,849
8,2016-05-26,915
8,2016-05-27,973
8,2016-05-28,1109
8,2016-05-29,1107
8,2016-05-30,733
8,2016-05-31,856
8,2016-06-01,931
8,2016-06-02,1014
8,2016-06-03,1075
8,2016-06-04,1138
8,2016-06-05,1185
8,2016-06-06,779
8,2016-06-07,939
8,2016-06-08,879
8,2016-06-09,991
8,2016-06-10,1044
8,2016-06-11,1146
8,2016-06-12,1246
8,2016-06-13,801
8,2016-06-14,918
8,2016-06-15,893
8,2016-06-16,999
8,2016-06-17,1094
8,2016-06-18,1132
8,2016-06-19,1201
8,2016-06-20,777
8,2016-06-21,983
8,2016-06-22,967
8,2016-06-23,1035
8,2016-06-24,1070
8,2016-06-25,1150
8,2016-06-26,1189
8,2016-06-27,771
8,2016-06-28,946
8,2016-06-29,916
8,2016-06-30,946
8,2016-07-01,1061
8,2016-07-02,1245
8,2016-07-03,1236
8,2016-07-04,785
8,2016-07-05,978
8,2016-07-06,984
8,2016-07-07,1035
8,2016-07-08,1104
8,2016-07-09,1235
8,2016-07-10,1259
8,2016-07-11,897
8,2016-07-12,943
8,2016-07-13,1004
8,2016-07-14,1063
8,2016-07-15,1152
8,2016-07-16,1216
8,2016-07-17,1250
8,2016-07-18,824
8,2016-07-19,1041
8,2016-07-20,991
8,2016-07-21,1062
8,2016-07-22,1172
8,2016-07-23,1200
8,2016-07-24,1279
8,2016-07-25,852
8,2016-07-26,981
8,2016-07-27,982
8,2016-07-28,1095
8,2016-07-29,1181
8,2016-07-30,1203
8,2016-07-31,1270
8,2016-08-01,744
8,2016-08-02,866
8,2016-08-03,828
8,2016-08-04,917
8,2016-08-05,1036
8,2016-08-06,1144
8,2016-08-07,1139
8,2016-08-08,760
8,2016-08-09,880
8,2016-08-10,880
8,2016-08-11,874
8,2016-08-12,986
8,2016-08-13,1080
8,2016-08-14,1112
8,2016-08-15,747
8,2016-08-16,866
8,2016-08-17,827
8,2016-08-18,922
8,2016-08-19,930
8,2016-08-20,1031
8,2016-08-21,1095
8,2016-08-22,686
8,2016-08-23,876
8,2016-08-24,864
8,2016-08-25,908
8,2016-08-26,1005
8,2016-08-27,1043
8,2016-08-28,1094
8,2016-08-29,720
8,2016-08-30,856
8,2016-08-31,853
8,2016-09-01,875
8,2016-09-02,935
8,2016-09-03,991
8,2016-09-04,1097
8,2016-09-05,700
8,2016-09-06,776
8,2016-09-07,786
8,2016-09-08,817
8,2016-09-09,908
8,2016-09-10,1004
8,2016-09-11,1045
8,2016-09-12,675
8,2016-09-13,843
8,2016-09-14,789
8,2016-09-15,894
8,2016-09-16,956
8,2016-09-17,1033
8,2016-09-18,1036
8,2016-09-19,656
8,2016-09-20,800
8,2016-09-21,782
8,2016-09-22,855
8,2016-09-23,965
8,2016-09-24,925
8,2016-09-25,1018
8,2016-09-26,668
8,2016-09-27,818
8,2016-09-28,854
8,2016-09-29,899
8,2016-09-30,905
8,2016-10-01,949
8,2016-10-02,986
8,2016-10-03,643
8,2016-10-04,797
8,2016-10-05,749
8,2016-10-06,823
8,2016-10-07,838
8,2016-10-08,953
8,2016-10-09,976
8,2016-10-10,673
8,2016-10-11,750
8,2016-10-12,724
8,2016-10-13,772
8,2016-10-14,909
8,2016-10-15,930
8,2016-10-16,1005
8,2016-10-17,627
8,2016-10-18,771
8,2016-10-19,762
8,2016-10-20,807
8,2016-10-21,874
8,2016-10-22,929
8,2016-10-23,1021
8,2016-10-24,647
8,2016-10-25,804
8,2016-10-26,766
8,2016-10-27,830
8,2016-10-28,838
8,2016-10-29,942
8,2016-10-30,951
8,2016-10-31,637
8,2016-11-01,818
8,2016-11-02,844
8,2016-11-03,844
8,2016-11-04,943
8,2016-11-05,966
8,2016-11-06,1121
8,2016-11-07,735
8,2016-11-08,850
8,2016-11-09,770
8,2016-11-10,879
8,2016-11-11,886
8,2016-11-12,974
8,2016-11-13,1061
8,2016-11-14,669
8,2016-11-15,840
8,2016-11-16,795
8,2016-11-17,879
8,2016-11-18,897
8,2016-11-19,1015
8,2016-11-20,1001
8,2016-11-21,665
8,2016-11-22,840
8,2016-11-23,801
8,2016-11-24,874
8,2016-11-25,892
8,2016-11-26,979
8,2016-11-27,1047
8,2016-11-28,656
8,2016-11-29,760
8,2016-11-30,818
8,2016-12-01,613
8,2016-12-02,651
8,2016-12-03,692
8,2016-12-04,801
8,2016-12-05,515
8,2016-12-06,630
8,2016-12-07,570
8,2016-12-08,625
8,2016-12-09,643
8,2016-12-10,672
8,2016-12-11,798
8,2016-12-12,523
8,2016-12-13,586
8,2016-12-14,577
8,2016-12-15,655
8,2016-12-16,634
8,2016-12-17,714
8,2016-12-18,781
8,2016-12-19,500
8,2016-12-20,565
8,2016-12-21,541
8,2016-12-22,612
8,2016-12-23,666
8,2016-12-24,693
8,2016-12-25,753
8,2016-12-26,493
8,2016-12-27,565
8,2016-12-28,570
8,2016-12-29,645
8,2016-12-30,632
8,2016-12-31,687
8,2017-01-01,696
8,2017-01-02,433
8,2017-01-03,584
8,2017-01-04,538
8,2017-01-05,563
8,2017-01-06,656
8,2017-01-07,683
8,2017-01-08,681
8,2017-01-09,475
8,2017-01-10,537
8,2017-01-11,503
8,2017-01-12,563
8,2017-01-13,618
8,2017-01-14,643
8,2017-01-15,715
8,2017-01-16,416
8,2017-01-17,548
8,2017-01-18,553
8,2017-01-19,552
8,2017-01-20,639
8,2017-01-21,660
8,2017-01-22,710
8,2017-01-23,499
8,2017-01-24,528
8,2017-01-25,549
8,2017-01-26,615
8,2017-01-27,604
8,2017-01-28,655
8,2017-01-29,680
8,2017-01-30,450
8,2017-01-31,537
8,2017-02-01,622
8,2017-02-02,652
8,2017-02-03,689
8,2017-02-04,739
8,2017-02-05,770
8,2017-02-06,511
8,2017-02-07,555
8,2017-02-08,602
8,2017-02-09,628
8,2017-02-10,703
8,2017-02-11,730
8,2017-02-12,734
8,2017-02-13,493
8,2017-02-14,590
8,2017-02-15,579
8,2017-02-16,625
8,2017-02-17,704
8,2017-02-18,684
8,2017-02-19,766
8,2017-02-20,553
8,2017-02-21,632
8,2017-02-22,613
8,2017-02-23,622
8,2017-02-24,716
8,2017-02-25,752
8,2017-02-26,792
8,2017-02-27,547
8,2017-02-28,565
8,2017-03-01,758
8,2017-03-02,837
8,2017-03-03,893
8,2017-03-04,853
8,2017-03-05,860
8,2017-03-06,623
8,2017-03-07,689
8,2017-03-08,740
8,2017-03-09,793
8,2017-03-10,896
8,2017-03-11,852
8,2017-03-12,935
8,2017-03-13,593
8,2017-03-14,753
8,2017-03-15,702
8,2017-03-16,767
8,2017-03-17,843
8,2017-03-18,858
8,2017-03-19,891
8,2017-03-20,607
8,2017-03-21,754
8,2017-03-22,741
8,2017-03-23,746
8,2017-03-24,824
8,2017-03-25,889
8,2017-03-26,912
8,2017-03-27,605
8,2017-03-28,797
8,2017-03-29,724
8,2017-03-30,801
8,2017-03-31,823
8,2017-04-01,1006
8,2017-04-02,1089
8,2017-04-03,757
8,2017-04-04,873
8,2017-04-05,794
8,2017-04-06,919
8,2017-04-07,925
8,2017-04-08,1025
8,2017-04-09,1125
8,2017-04-10,717
8,2017-04-11,814
8,2017-04-12,854
8,2017-04-13,895
8,2017-04-14,1046
8,2017-04-15,1012
